	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
534.00	282426.80	25.17	2.60	2.10	86.63	-8.67	-0.13	0.00	0.00	2.28	3.74	1.80	-1.00	0.00	0.00	-8.82	340.40	
535.00	283020.10	21.01	1.40	2.10	52.69	-9.76	-1.34	0.00	0.00	1.12	2.65	0.70	-1.00	0.00	0.00	-15.03	933.70	
536.00	283927.70	15.27	2.30	2.10	50.53	-8.25	0.31	0.00	0.00	1.89	3.71	1.80	-1.00	0.00	0.00	-6.45	561.30	
537.00	284765.80	14.99	4.00	2.10	69.05	-8.80	-1.97	0.00	0.00	3.53	5.24	3.30	-1.00	0.00	0.00	-3.39	119.40	
538.00	284476.10	16.29	2.30	2.10	53.63	-8.39	-1.54	0.00	0.00	1.33	3.60	1.60	-1.00	0.00	0.00	-9.81	1109.70	
539.00	287826.80	13.10	3.40	2.10	44.50	-10.35	-0.40	0.00	0.00	2.94	3.69	2.40	-1.00	0.00	0.00	-3.56	620.40	
540.00	287947.50	15.95	1.60	2.10	42.22	-8.08	2.37	0.00	0.00	1.31	2.76	0.80	-1.00	0.00	0.00	-9.71	741.10	
541.00	294854.70	13.01	2.20	2.10	39.88	-11.68	-0.92	0.00	0.00	1.89	3.44	1.50	-1.00	0.00	0.00	-5.49	1248.30	
542.00	294165.00	11.95	2.80	2.10	40.55	-11.56	0.64	0.00	0.00	2.68	3.85	1.90	-1.00	0.00	0.00	-3.56	558.60	
543.00	294080.30	16.71	1.70	2.10	45.66	-10.44	0.49	0.00	0.00	1.33	3.01	1.10	-1.00	0.00	0.00	-10.07	473.90	
544.00	294946.50	21.82	1.90	2.10	61.96	-9.99	-0.39	0.00	0.00	1.41	3.28	1.30	-1.00	0.00	0.00	-12.36	60.10	
545.00	296694.40	18.38	3.10	2.10	60.60	-8.51	0.52	0.00	0.00	2.82	3.78	2.00	-1.00	0.00	0.00	-5.22	528.00	
546.00	297254.80	28.01	3.80	2.10	113.67	-9.96	0.78	0.00	0.00	2.81	4.72	2.80	-1.00	0.00	0.00	-7.98	1088.40	
547.00	297037.80	13.57	2.40	2.10	41.25	-9.64	-1.46	0.00	0.00	1.69	3.50	1.60	-1.00	0.00	0.00	-6.43	871.40	
548.00	293831.40	14.30	2.00	2.10	35.20	-9.45	1.33	0.00	0.00	1.64	3.04	1.10	-1.00	0.00	0.00	-6.96	225.00	
549.00	292609.70	28.93	2.60	2.10	94.50	-10.24	0.53	0.00	0.00	1.44	3.76	1.80	-1.00	0.00	0.00	-16.12	283.30	
550.00	289266.10	18.95	2.00	2.10	59.55	-9.53	0.56	0.00	0.00	1.04	3.42	1.50	-1.00	0.00	0.00	-14.59	779.70	
551.00	289245.90	12.26	3.90	2.10	45.33	-8.44	1.76	0.00	0.00	3.66	4.42	2.50	-1.00	0.00	0.00	-2.68	759.50	
552.00	288103.90	10.26	1.30	2.10	24.51	-9.89	0.50	0.00	0.00	1.04	2.79	0.80	-1.00	0.00	0.00	-7.87	897.50	
553.00	290124.90	16.77	3.50	2.10	68.44	-10.38	1.40	0.00	0.00	2.95	4.74	2.80	-1.00	0.00	0.00	-4.54	358.50	
554.00	290535.80	22.38	2.70	2.10	78.58	-9.03	-1.64	0.00	0.00	1.48	4.01	2.10	-1.00	0.00	0.00	-12.10	769.40	
555.00	292510.90	13.93	1.50	2.10	35.46	-10.00	2.12	0.00	0.00	1.38	2.93	1.00	-1.00	0.00	0.00	-8.08	184.50	
556.00	291943.50	15.41	2.50	2.10	49.92	-11.17	-0.35	0.00	0.00	1.34	3.80	1.90	-1.00	0.00	0.00	-9.20	897.10	
557.00	282292.80	12.13	2.50	2.10	40.43	-9.57	-0.30	0.00	0.00	1.65	3.87	1.90	-1.00	0.00	0.00	-5.87	206.40	
558.00	282235.90	29.26	2.20	2.10	94.49	-8.23	-0.98	0.00	0.00	1.26	3.53	1.60	-1.00	0.00	0.00	-18.57	149.50	
559.00	274580.50	16.03	2.30	2.10	48.42	-9.63	-0.01	0.00	0.00	2.01	3.44	1.50	-1.00	0.00	0.00	-6.39	174.10	
560.00	273939.60	13.84	3.50	2.10	54.95	-7.79	0.15	0.00	0.00	3.27	4.78	2.80	-1.00	0.00	0.00	-3.39	813.20	
561.00	273194.00	14.20	3.70	2.10	60.53	-9.35	-1.33	0.00	0.00	3.48	4.97	3.00	-1.00	0.00	0.00	-3.27	67.60	
562.00	275282.80	15.99	2.30	2.10	49.74	-7.59	1.75	0.00	0.00	1.41	3.35	1.40	-1.00	0.00	0.00	-9.05	876.40	
563.00	276194.00	12.49	1.40	2.10	27.16	-10.04	-1.04	0.00	0.00	1.05	2.39	0.80	-1.00	0.00	0.00	-9.53	507.60	
564.00	276386.70	11.84	3.10	2.10	39.99	-9.00	0.71	0.00	0.00	2.57	4.04	2.10	-1.00	0.00	0.00	-3.69	700.30	
565.00	276273.30	19.36	2.90	2.10	68.61	-9.72	1.18	0.00	0.00	2.35	4.03	2.10	-1.00	0.00	0.00	-6.60	586.90	
566.00	273099.00	12.75	2.70	2.10	41.51	-9.22	0.68	0.00	0.00	2.20	4.05	2.10	-1.00	0.00	0.00	-4.64	1252.60	
567.00	272875.30	18.30	1.70	2.10	45.09	-8.85	-1.40	0.00	0.00	1.52	2.88	0.90	-1.00	0.00	0.00	-9.66	1028.90	
568.00	270697.20	13.84	1.90	2.10	37.76	-8.26	-2.57	0.00	0.00	1.53	3.32	1.40	-1.00	0.00	0.00	-7.26	130.80	
569.00	270548.00	17.33	2.20	2.10	57.28	-8.63	-0.47	0.00	0.00	1.67	3.62	1.70	-1.00	0.00	0.00	-8.31	1261.60	
570.00	270153.50	19.50	3.20	2.10	65.74	-7.82	0.64	0.00	0.00	2.36	3.95	2.00	-1.00	0.00	0.00	-6.61	867.10	
571.00	271112.90	22.16	2.70	2.10	72.88	-9.31	1.58	0.00	0.00	2.26	3.76	1.80	-1.00	0.00	0.00	-7.84	546.50	
572.00	271840.10	20.82	2.30	2.10	66.66	-7.08	-0.10	0.00	0.00	1.56	3.46	1.50	-1.00	0.00	0.00	-10.67	1273.70	
573.00	272030.30	10.50	4.00	2.10	46.18	-9.05	-1.30	0.00	0.00	3.81	4.87	3.40	-1.00	0.00	0.00	-2.21	183.90	
574.00	271921.70	16.46	4.20	2.10	65.72	-8.10	0.23	0.00	0.00	3.45	4.33	3.10	-1.00	0.00	0.00	-3.81	75.30	
575.00	276902.40	25.56	3.60	2.10	97.39	-7.85	2.55	0.00	0.00	2.91	4.60	2.70	-1.00	0.00	0.00	-7.03	1216.00	
576.00	277090.00	11.69	1.80	2.10	26.53	-8.28	-1.00	0.00	0.00	1.59	2.66	0.70	-1.00	0.00	0.00	-5.89	123.60	
577.00	279085.10	17.01	1.70	2.10	48.84	-9.24	-2.30	0.00	0.00	1.34	3.16	1.20	-1.00	0.00	0.00	-10.18	838.70	
578.00	279008.60	10.23	1.50	2.10	23.73	-9.68	1.20	0.00	0.00	1.34	2.81	0.90	-1.00	0.00	0.00	-6.13	762.20	
579.00	278986.40	10.61	3.80	2.10	41.09	-8.44	0.11	0.00	0.00	3.37	2.95	2.80	-1.00	0.00	0.00	-2.52	740.00	
580.00	280031.50	14.31	3.10	2.10	49.47	-8.27	2.43	0.00	0.00	2.54	3.89	2.20	-1.00	0.00	0.00	-4.50	505.10	
581.00	280127.70	17.30	4.00	2.10	72.13	-7.25	0.92	0.00	0.00	3.58	4.75	3.30	-1.00	0.00	0.00	-3.87	601.30	
582.00	281353.70	14.63	1.40	2.10	35.03	-9.86	-0.72	0.00	0.00	1.23	2.62	0.70	-1.00	0.00	0.00	-9.55	547.30	
583.00	280577.10	10.43	2.40	2.10	33.14	-9.36	0.05	0.00	0.00	2.06	3.68	1.70	-1.00	0.00	0.00	-4.05	1050.70	
584.00	278766.10	27.75	2.60	2.10	89.21	-8.77	-2.26	0.00	0.00	1.83	3.84	1.90	-1.00	0.00	0.00	-12.16	519.70	
585.00	278459.50	20.55	2.00	2.10	64.63	-8.24	1.15	0.00	0.00	1.24	3.49	1.50	-1.00	0.00	0.00	-13.26	213.10	
586.00	277537.10	21.08	2.50	2.10	60.70	-9.60	-0.38	0.00	0.00	1.90	3.48	1.50	-1.00	0.00	0.00	-8.87	570.70	
587.00	277246.30	12.08	3.30	2.10	44.80	-8.69	0.84	0.00	0.00	3.14	3.78	2.50	-1.00	0.00	0.00	-3.08	279.90	
588.00	277734.00	15.85	3.20	2.10	64.69	-9.84	-1.12	0.00	0.00	2.92	4.70	2.80	-1.00	0.00	0.00	-4.34	767.60	
589.00	277785.00	14.32	2.40	2.10	43.77	-10.17	1.92	0.00	0.00	2.07	3.54	1.60	-1.00	0.00	0.00	-5.53	818.60	
590.00	278230.40	10.87	2.30	2.10	29.29	-9.42	0.87	0.00	0.00	2.14	2.79	1.70	-1.00	0.00	0.00	-4.06	1264.00	
591.00	278112.50	11.43	2.20	2.10	33.53	-9.59	-1.69	0.00	0.00	1.84	3.11	1.40	-1.00	0.00	0.00	-4.96	1146.10	
592.00	247197.30	17.98	1.70	2.10	48.92	-8.87	0.43	0.00	0.00	1.31	3.07	1.10	-1.00	0.00	0.00	-10.95	950.90	
593.00	156847.00	15.55	1.50	2.10	39.00	-7.28	0.02	0.00	0.00	1.24	2.83	0.90	-1.00	0.00	0.00	-10.04	200.60	
594.00	61377.40	13.51	2.00	2.10	35.46	-8.59	1.05	0.00	0.00	1.75	2.96	1.30	-1.00	0.00	0.00	-6.19	2497.40	
595.00	61348.80	11.40	0.70	2.10	20.33	-8.64	-1.28	0.00	0.00	0.43	1.99	0.50	-1.00	0.00	0.00	-21.17	2468.80	
596.00	61119.70	17.05	2.40	2.10	54.95	-7.16	-0.20	0.00	0.00	2.08	3.67	1.70	-1.00	0.00	0.00	-6.57	2239.70	
597.00	61618.60	15.39	2.00	2.10	38.86	-7.69	-1.47	0.00	0.00	1.50	3.03	1.10	-1.00	0.00	0.00	-8.18	127.40	
598.00	61651.70	18.18	3.30	2.10	73.26	-8.71	-0.37	0.00	0.00	1.76	4.52	2.60	-1.00	0.00	0.00	-8.26	160.50	
599.00	61797.20	15.31	2.30	2.10	50.62	-8.26	-0.46	0.00	0.00	1.85	3.78	1.80	-1.00	0.00	0.00	-6.63	306.00	
600.00	61699.10	14.54	2.60	2.10	44.86	-9.78	-1.65	0.00	0.00	2.03	3.59	1.60	-1.00	0.00	0.00	-5.74	207.90	
601.00	60741.00	11.43	3.30	2.10	36.60	-7.16	-0.11	0.00	0.00	2.81	3.20	1.20	-1.00	0.00	0.00	-3.26	1861.00	
602.00	60514.60	21.76	2.40	2.10	66.28	-6.92	-0.12	0.00	0.00	1.71	3.50	1.60	-1.00	0.00	0.00	-10.19	1634.60	
603.00	58494.50	26.16	1.70	2.10	68.66	-6.19	-0.27	0.00	0.00	1.08	2.76	0.80	-1.00	0.00	0.00	-19.42	2174.50	
604.00	58212.20	12.15	1.80	2.10	33.03	-8.02	0.21	0.00	0.00	1.54	3.00	1.30	-1.00	0.00	0.00	-6.29	1892.20	
605.00	58047.60	12.67	3.20	2.10	44.92	-6.62	1.23	0.00	0.00	2.98	4.17	2.20	-1.00	0.00	0.00	-3.40	1727.60	
606.00	58576.70	17.13	1.70	2.10	43.85	-6.37	-1.29	0.00	0.00	1.53	3.01	1.10	-1.00	0.00	0.00	-8.98	2256.70	
607.00	58924.80	12.85	1.80	2.10	36.63	-6.58	1.18	0.00	0.00	1.46	3.30	1.40	-1.00	0.00	0.00	-7.02	44.80	
608.00	59462.20	14.19	2.60	2.10	44.86	-7.62	0.17	0.00	0.00	2.34	3.73	1.80	-1.00	0.00	0.00	-4.86	582.20	
609.00	59145.30	19.72	2.20	2.10	62.01	-6.43	0.88	0.00	0.00	1.60	3.35	1.40	-1.00	0.00	0.00	-9.88	265.30	
610.00	61798.50	15.11	3.60	2.10	64.59	-8.50	2.21	0.00	0.00	3.48	5.07	3.10	-1.00	0.00	0.00	-3.47	307.30	
611.00	61879.50	14.61	1.60	2.10	34.56	-9.21	0.91	0.00	0.00	1.38	2.85	0.90	-1.00	0.00	0.00	-8.50	388.30	
612.00	65507.00	18.20	2.00	2.10	55.11	-6.31	0.61	0.00	0.00	1.32	3.41	1.50	-1.00	0.00	0.00	-11.06	1455.80	
613.00	65209.90	14.41	2.20	2.10	40.79	-7.12	0.27	0.00	0.00	1.77	2.91	1.50	-1.00	0.00	0.00	-6.53	1158.70	
614.00	64719.30	14.60	3.20	2.10	53.65	-7.85	-0.29	0.00	0.00	3.01	4.07	2.80	-1.00	0.00	0.00	-3.88	668.10	
615.00	65523.90	24.38	2.30	2.10	76.18	-7.61	0.08	0.00	0.00	1.80	3.60	1.70	-1.00	0.00	0.00	-10.83	1472.70	
616.00	65635.00	14.00	2.30	2.10	40.47	-5.77	1.41	0.00	0.00	1.74	3.43	1.50	-1.00	0.00	0.00	-6.44	1583.80	
617.00	66053.20	13.82	2.80	2.10	45.46	-6.61	1.14	0.00	0.00	2.11	3.96	2.00	-1.00	0.00	0.00	-5.24	2002.00	
618.00	65676.50	13.66	2.80	2.10	43.95	-6.29	-0.57	0.00	0.00	2.07	3.79	1.80	-1.00	0.00	0.00	-5.29	1625.30	
619.00	64206.90	18.04	1.70	2.10	46.13	-6.65	0.99	0.00	0.00	1.36	3.15	1.20	-1.00	0.00	0.00	-10.59	155.70	
620.00	63969.20	19.04	2.20	2.10	53.83	-7.04	0.62	0.00	0.00	1.94	3.51	1.60	-1.00	0.00	0.00	-7.85	2478.00	
621.00	62921.80	12.34	3.40	2.10	47.12	-7.51	-1.49	0.00	0.00	2.90	4.58	2.70	-1.00	0.00	0.00	-3.40	1430.60	
622.00	62522.80	13.59	1.90	2.10	36.90	-9.49	1.57	0.00	0.00	1.55	3.16	1.30	-1.00	0.00	0.00	-7.00	1031.60	
623.00	62336.80	13.52	2.30	2.10	37.54	-8.62	0.02	0.00	0.00	1.94	2.84	1.60	-1.00	0.00	0.00	-5.58	845.60	
624.00	63038.60	10.37	3.20	2.10	32.86	-9.02	-0.29	0.00	0.00	2.99	3.02	1.70	-1.00	0.00	0.00	-2.78	1547.40	
625.00	63171.70	14.85	2.10	2.10	43.01	-8.09	-1.34	0.00	0.00	1.72	3.24	1.40	-1.00	0.00	0.00	-6.90	1680.50	
626.00	63495.30	23.65	3.00	2.10	92.77	-7.18	0.37	0.00	0.00	2.29	4.35	2.40	-1.00	0.00	0.00	-8.26	2004.10	
627.00	63359.30	12.85	2.10	2.10	36.15	-6.37	2.23	0.00	0.00	1.23	3.33	1.40	-1.00	0.00	0.00	-8.38	1868.10	
628.00	57968.20	21.12	2.10	2.10	60.13	-9.53	0.43	0.00	0.00	1.21	3.27	1.30	-1.00	0.00	0.00	-13.94	1648.20	
629.00	57952.10	13.47	2.50	2.10	44.98	-7.66	-0.96	0.00	0.00	2.17	4.03	2.10	-1.00	0.00	0.00	-4.97	1632.10	
630.00	49726.00	16.26	4.00	2.10	63.09	-8.30	0.93	0.00	0.00	3.48	3.76	3.10	-1.00	0.00	0.00	-3.73	1086.00	
631.00	49697.80	15.63	2.60	2.10	51.91	-8.80	2.40	0.00	0.00	1.89	3.81	1.90	-1.00	0.00	0.00	-6.63	1057.80	
632.00	49513.30	17.47	1.30	2.10	45.40	-10.00	0.97	0.00	0.00	0.80	2.70	0.70	-1.00	0.00	0.00	-17.56	873.30	
633.00	50200.80	16.15	1.40	2.10	41.05	-7.98	2.00	0.00	0.00	1.06	2.74	0.80	-1.00	0.00	0.00	-12.20	1560.80	
634.00	50492.70	14.42	4.60	2.10	56.43	-8.35	-0.92	0.00	0.00	4.39	3.43	1.80	-1.00	0.00	0.00	-2.63	1852.70	
635.00	50912.90	14.86	3.70	2.10	56.55	-7.39	0.25	0.00	0.00	3.45	4.74	3.00	-1.00	0.00	0.00	-3.45	2272.90	
636.00	50745.80	10.98	2.60	2.10	36.34	-7.71	-1.30	0.00	0.00	1.76	3.74	1.80	-1.00	0.00	0.00	-4.99	2105.80	
637.00	49468.80	10.23	1.80	2.10	24.46	-7.90	-1.06	0.00	0.00	1.04	2.56	1.10	-1.00	0.00	0.00	-7.90	828.80	
638.00	49314.70	12.37	2.00	2.10	28.81	-8.24	-1.77	0.00	0.00	1.48	2.73	1.10	-1.00	0.00	0.00	-6.67	674.70	
639.00	48123.60	11.77	1.90	2.10	31.48	-7.18	-0.48	0.00	0.00	1.45	3.07	1.10	-1.00	0.00	0.00	-6.51	2043.60	
640.00	48038.80	16.37	2.10	2.10	44.48	-7.15	1.69	0.00	0.00	1.73	3.31	1.40	-1.00	0.00	0.00	-7.57	1958.80	
641.00	47717.80	10.66	1.70	2.10	24.84	-7.54	-1.01	0.00	0.00	1.46	2.55	1.00	-1.00	0.00	0.00	-5.85	1637.80	
642.00	48819.20	11.27	2.10	2.10	29.73	-8.84	0.41	0.00	0.00	1.88	3.42	1.70	-1.00	0.00	0.00	-4.80	179.20	
643.00	48882.80	16.42	1.60	2.10	41.63	-7.76	0.66	0.00	0.00	1.45	2.92	1.00	-1.00	0.00	0.00	-9.07	242.80	
644.00	49036.00	13.50	1.80	2.10	35.44	-7.15	-1.02	0.00	0.00	1.61	3.36	1.40	-1.00	0.00	0.00	-6.71	396.00	
645.00	49009.30	10.00	2.00	2.10	26.24	-6.78	-1.00	0.00	0.00	1.54	3.00	1.00	-1.00	0.00	0.00	-5.19	369.30	
646.00	51450.30	29.23	2.10	2.10	80.49	-6.05	1.56	0.00	0.00	1.45	3.03	1.10	-1.00	0.00	0.00	-16.09	250.30	
647.00	51636.40	13.67	1.60	2.10	33.19	-8.14	-1.22	0.00	0.00	1.29	3.13	1.20	-1.00	0.00	0.00	-8.47	436.40	
648.00	55590.40	16.00	3.10	2.10	54.47	-8.34	0.52	0.00	0.00	2.73	4.01	2.60	-1.00	0.00	0.00	-4.69	1830.40	
649.00	55126.80	28.10	2.50	2.10	96.58	-9.31	1.52	0.00	0.00	1.87	3.81	1.90	-1.00	0.00	0.00	-12.05	1366.80	
650.00	54682.90	16.78	2.00	2.10	47.40	-6.17	-2.01	0.00	0.00	1.71	3.16	1.20	-1.00	0.00	0.00	-7.84	922.90	
651.00	56014.80	21.31	2.70	2.10	72.56	-7.33	1.13	0.00	0.00	2.36	3.83	1.90	-1.00	0.00	0.00	-7.24	2254.80	
652.00	56997.60	13.95	2.60	2.10	39.27	-7.55	1.26	0.00	0.00	2.04	3.54	1.60	-1.00	0.00	0.00	-5.46	677.60	
653.00	57429.00	11.20	2.60	2.10	37.67	-7.96	-0.41	0.00	0.00	2.36	4.12	2.20	-1.00	0.00	0.00	-3.79	1109.00	
654.00	57350.20	16.78	3.30	2.10	50.75	-6.60	0.18	0.00	0.00	1.53	3.22	1.30	-1.00	0.00	0.00	-8.79	1030.20	
655.00	54162.90	18.07	3.10	2.10	63.13	-7.65	-0.91	0.00	0.00	2.25	4.01	2.10	-1.00	0.00	0.00	-6.42	402.90	
656.00	53889.40	10.92	4.20	2.10	45.16	-8.15	0.12	0.00	0.00	3.96	1.66	1.30	-1.00	0.00	0.00	-2.21	129.40	
657.00	52128.90	11.23	2.10	2.10	34.61	-6.65	-0.68	0.00	0.00	1.70	3.42	1.50	-1.00	0.00	0.00	-5.28	928.90	
658.00	51925.70	14.85	2.30	2.10	46.72	-7.39	-0.96	0.00	0.00	1.76	3.48	1.90	-1.00	0.00	0.00	-6.77	725.70	
659.00	51679.30	13.80	2.60	2.10	44.27	-7.69	1.83	0.00	0.00	2.24	3.69	2.00	-1.00	0.00	0.00	-4.92	69.70	
660.00	52363.60	16.90	1.60	2.10	41.05	-12.90	-1.58	0.00	0.00	1.34	3.15	1.20	-1.00	0.00	0.00	-10.06	1163.60	
661.00	52500.70	14.75	1.80	2.10	37.46	-8.01	1.20	0.00	0.00	1.58	3.34	1.40	-1.00	0.00	0.00	-7.46	1300.70	
662.00	53507.40	14.18	1.80	2.10	37.45	-6.40	-0.35	0.00	0.00	1.61	2.98	1.00	-1.00	0.00	0.00	-7.03	2307.40	
663.00	52985.90	18.80	1.90	2.10	51.45	-7.37	-0.51	0.00	0.00	1.63	3.11	1.20	-1.00	0.00	0.00	-9.20	1785.90	
664.00	66159.30	12.43	1.60	2.10	30.15	-6.78	2.12	0.00	0.00	1.37	2.89	0.90	-1.00	0.00	0.00	-7.23	2108.10	
665.00	66246.60	11.77	3.00	2.10	34.16	-7.29	0.78	0.00	0.00	1.82	3.16	1.60	-1.00	0.00	0.00	-5.19	2195.40	
666.00	84181.60	12.50	2.20	2.10	35.48	-8.23	-1.30	0.00	0.00	1.75	3.38	1.40	-1.00	0.00	0.00	-5.70	930.40	
667.00	83201.30	10.57	2.60	2.10	33.57	-7.25	-0.49	0.00	0.00	1.98	3.51	1.60	-1.00	0.00	0.00	-4.26	1230.10	
668.00	82670.70	15.17	1.80	2.10	42.91	-9.54	0.29	0.00	0.00	1.59	3.16	1.20	-1.00	0.00	0.00	-7.64	699.50	
669.00	84369.40	19.71	2.30	2.10	64.20	-6.58	-0.02	0.00	0.00	2.10	3.64	1.70	-1.00	0.00	0.00	-7.52	1118.20	
670.00	84983.40	25.23	2.00	2.10	73.09	-6.25	1.82	0.00	0.00	1.30	3.26	1.30	-1.00	0.00	0.00	-15.57	452.20	
671.00	85939.70	11.41	2.50	2.10	36.55	-6.79	2.12	0.00	0.00	2.30	3.10	1.80	-1.00	0.00	0.00	-3.97	128.50	
672.00	85006.40	16.87	2.00	2.10	47.78	-8.13	-0.17	0.00	0.00	1.54	3.33	1.40	-1.00	0.00	0.00	-8.75	475.20	
673.00	82607.00	11.80	2.00	2.10	31.43	-8.94	3.06	0.00	0.00	1.68	3.21	1.30	-1.00	0.00	0.00	-5.63	635.80	
674.00	82530.70	18.61	2.10	2.10	57.59	-8.88	0.28	0.00	0.00	0.98	3.65	1.70	-1.00	0.00	0.00	-15.16	559.50	
675.00	79807.40	12.30	1.90	2.10	31.17	-6.57	1.18	0.00	0.00	1.12	2.75	0.80	-1.00	0.00	0.00	-8.76	396.20	
676.00	79717.90	13.78	2.20	2.10	40.86	-7.86	1.90	0.00	0.00	1.96	3.69	1.70	-1.00	0.00	0.00	-5.63	306.70	
677.00	79435.20	16.74	2.80	2.10	58.09	-8.75	-0.54	0.00	0.00	1.81	3.98	2.00	-1.00	0.00	0.00	-7.38	24.00	
678.00	81031.60	21.65	2.70	2.10	77.20	-7.37	-0.95	0.00	0.00	2.05	4.05	2.10	-1.00	0.00	0.00	-8.46	340.40	
679.00	81185.10	14.62	3.60	2.10	57.06	-7.00	0.21	0.00	0.00	3.30	4.41	2.80	-1.00	0.00	0.00	-3.55	493.90	
680.00	81611.40	17.38	2.20	2.10	50.17	-8.43	-0.33	0.00	0.00	1.74	3.57	1.60	-1.00	0.00	0.00	-8.01	920.20	
681.00	81262.10	12.67	2.50	2.10	40.11	-8.17	1.18	0.00	0.00	2.22	3.83	1.90	-1.00	0.00	0.00	-4.56	570.90	
682.00	86085.10	18.36	1.90	2.10	49.13	-7.55	0.43	0.00	0.00	1.39	3.25	1.30	-1.00	0.00	0.00	-10.54	273.90	
683.00	86113.70	21.53	1.70	2.10	59.82	-12.02	-1.97	0.00	0.00	1.51	3.36	1.40	-1.00	0.00	0.00	-11.43	302.50	
684.00	89985.60	12.04	2.00	2.10	32.58	-7.69	-1.35	0.00	0.00	1.65	3.48	1.50	-1.00	0.00	0.00	-5.84	334.40	
685.00	89064.20	13.78	2.30	2.10	38.24	-9.89	1.00	0.00	0.00	2.03	3.37	1.60	-1.00	0.00	0.00	-5.43	693.00	
686.00	89047.70	10.26	1.40	2.10	22.49	-8.32	0.23	0.00	0.00	1.14	2.39	0.40	-1.00	0.00	0.00	-7.23	676.50	
687.00	90280.00	11.26	2.10	2.10	28.81	-6.83	1.65	0.00	0.00	1.93	1.77	1.20	-1.00	0.00	0.00	-4.66	628.80	
688.00	90354.80	12.40	2.30	2.10	37.40	-7.82	1.46	0.00	0.00	1.99	3.58	1.60	-1.00	0.00	0.00	-4.98	703.60	
689.00	91220.20	13.71	2.40	2.10	38.74	-8.71	1.18	0.00	0.00	2.03	2.69	1.30	-1.00	0.00	0.00	-5.40	289.00	
690.00	90619.00	11.57	2.60	2.10	32.44	-6.53	0.67	0.00	0.00	2.24	3.52	1.70	-1.00	0.00	0.00	-4.14	967.80	
691.00	88760.80	12.84	1.40	4.40	50.49	-7.29	-0.55	0.00	0.00	1.16	4.69	0.70	-1.00	0.00	0.00	-8.86	338.40	
692.00	88336.40	24.00	3.10	2.10	85.29	-6.32	0.95	0.00	0.00	2.36	4.08	2.10	-1.00	0.00	0.00	-8.14	1245.20	
693.00	86778.50	12.13	1.70	2.10	31.52	-9.60	0.40	0.00	0.00	1.53	3.36	1.40	-1.00	0.00	0.00	-6.35	967.30	
694.00	86486.70	21.00	3.40	2.10	86.50	-6.66	2.06	0.00	0.00	2.44	4.58	2.60	-1.00	0.00	0.00	-6.88	675.50	
695.00	86145.60	22.96	2.10	2.10	69.46	-9.22	0.82	0.00	0.00	1.82	3.40	1.40	-1.00	0.00	0.00	-10.07	334.40	
696.00	86905.90	11.28	2.40	2.10	34.86	-7.99	-1.12	0.00	0.00	2.08	3.27	1.90	-1.00	0.00	0.00	-4.34	1094.70	
697.00	87166.30	19.04	2.90	2.10	68.66	-7.24	-0.01	0.00	0.00	2.51	4.16	2.20	-1.00	0.00	0.00	-6.06	75.10	
698.00	88185.90	11.94	2.70	2.10	42.97	-6.65	-0.56	0.00	0.00	2.10	4.19	2.20	-1.00	0.00	0.00	-4.55	1094.70	
699.00	155792.40	20.91	2.50	2.10	69.10	-9.10	-1.31	0.00	0.00	1.84	3.71	1.80	-1.00	0.00	0.00	-9.07	426.00	
700.00	79139.50	13.48	3.70	2.10	52.08	-7.12	-0.55	0.00	0.00	3.12	4.48	2.80	-1.00	0.00	0.00	-3.46	1008.30	
701.00	78333.70	19.48	1.30	2.10	48.04	-7.12	-1.53	0.00	0.00	1.15	2.80	0.80	-1.00	0.00	0.00	-13.55	202.50	
702.00	69679.80	14.38	2.10	2.10	42.40	-6.72	-0.18	0.00	0.00	0.88	3.34	1.40	-1.00	0.00	0.00	-13.07	508.60	
703.00	69456.70	10.07	2.20	2.10	25.91	-7.48	0.15	0.00	0.00	1.88	2.44	1.60	-1.00	0.00	0.00	-4.29	285.50	
704.00	69430.50	15.17	1.80	2.10	37.94	-7.12	-0.46	0.00	0.00	1.47	3.11	1.20	-1.00	0.00	0.00	-8.25	259.30	
705.00	69765.00	15.12	2.20	2.10	45.04	-7.20	-1.14	0.00	0.00	1.97	3.47	1.50	-1.00	0.00	0.00	-6.15	593.80	
706.00	70093.40	13.52	2.90	2.10	47.29	-7.36	0.41	0.00	0.00	2.63	4.25	2.30	-1.00	0.00	0.00	-4.11	922.20	
707.00	70464.10	39.01	3.40	2.10	145.90	-7.67	1.17	0.00	0.00	1.72	3.98	2.00	-1.00	0.00	0.00	-18.11	12.90	
708.00	70463.80	39.11	3.10	2.10	137.43	-7.54	0.21	0.00	0.00	1.73	3.68	1.70	-1.00	0.00	0.00	-18.12	12.60	
709.00	69390.20	15.96	4.40	2.10	61.06	-6.41	1.38	0.00	0.00	2.90	4.62	2.70	-1.00	0.00	0.00	-4.40	219.00	
710.00	68708.10	10.92	2.80	2.10	32.88	-7.18	0.71	0.00	0.00	2.65	3.26	2.10	-1.00	0.00	0.00	-3.30	816.90	
711.00	67437.80	10.12	2.30	2.10	25.89	-7.09	-0.91	0.00	0.00	2.01	2.41	1.50	-1.00	0.00	0.00	-4.02	826.60	
